height_mm,intensity_with_reverberation_w_m2_for_1Pa_aperture,single_pass_intensity_w_m2_for_1Pa_aperture,interference_gain,interference_gain_db,cavity_orders_retained,cavity_series_converged
2.3579999999999997,0.0002838608346999231,0.0002578156652957984,1.101022447081493,0.41796173235377054,18,True
2.3600000000000003,0.0002852575019370288,0.0002577205629233904,1.1068480477509435,0.44088003396440123,18,True
2.362,0.00028556408643810215,0.0002576823849156371,1.108201814150367,0.446188567739381,18,True
2.364,0.0002846049868229996,0.0002576442092482512,1.1046434447465907,0.4322211967950979,18,True
2.366,0.00028239455035798075,0.0002576060358887176,1.096226450532283,0.39900276829071096,18,True
2.368,0.0002790401689015189,0.0002575678648048643,1.083365617496275,0.3477504837451048,18,True
2.37,0.00027470456906434054,0.0002575296959648625,1.0666908452445865,0.2803856782270757,18,True
2.372,0.00026957914645769313,0.00025749152933722736,1.046943746660633,0.19923347226882454,18,True
2.374,0.00026391013469348435,0.0002574533648908194,1.0250793762412198,0.10757495956494374,18,True
2.376,0.00025797359101233384,0.0002574152025948448,1.002169213052921,0.009410569510563072,18,True
2.378,0.00025200535309465266,0.00025737704241885563,0.9791291046251861,-0.09160039831609527,18,True
2.3800000000000003,0.00024627376978993555,0.0002573388843327523,0.9570017777472409,-0.19087255467566203,18,True
2.382,0.00024108268052506007,0.00025730072830678355,0.9369685119492298,-0.2827500390035128,18,True
2.384,0.0002365751233423023,0.0002572625743115473,0.9195862397606568,-0.3640753592464541,18,True
2.386,0.0002330099419760964,0.00025722442231799266,0.9058624366858867,-0.42937748817950394,18,True
2.388,0.000230558103138214,0.00025718627229742084,0.8964634895893163,-0.47467393321851853,18,True
2.39,0.00022934484685615644,0.00025714812422148646,0.8918783582438947,-0.4969437426273932,18,True
2.392,0.00022942069956918699,0.0002571099780621989,0.8923057024013537,-0.49486331586985366,18,True
2.3939999999999997,0.0002307701614046514,0.00025708893642457844,0.8976277416447747,-0.4690373378725966,18,True
2.396,0.00023319197832429944,0.0002570511638813689,0.907181180599203,-0.4230596776189841,18,True
2.398,0.00023640876885965554,0.00025701339470797795,0.9198305369580693,-0.3629217661429515,18,True
2.4000000000000004,0.0002400393838664144,0.0002569756288356715,0.9340939642953949,-0.29609434131376333,18,True
2.402,0.00024369051021237644,0.00025693786619567166,0.9484414026650059,-0.22989495861628975,18,True
2.404,0.00024714558086235924,0.00025690010671916796,0.9620298878759441,-0.16811435303178798,18,True
2.406,0.0002502451528210813,0.0002568623503373285,0.9742383517570519,-0.11334778040150782,18,True
2.408,0.00025281869707707627,0.0002567109013599849,0.9848381807617487,-0.06635122777071215,18,True
2.4099999999999997,0.00025522827325321577,0.0002566733611940559,0.9943699340900921,-0.024520155572483278,18,True
2.412,0.0002573144422165593,0.00025663582644643333,1.002644275273342,0.011468784960055121,18,True
2.4139999999999997,0.00025901067434537707,0.0002565982970467207,1.0094013768852765,0.04063892802333177,18,True
2.4160000000000004,0.00026021157397101036,0.00025656077292444376,1.0142297710010475,0.06136354379586323,18,True
2.418,0.0002608505571341556,0.00025652325400905607,1.016869048156339,0.07265028316165628,18,True
2.42,0.0002610239654239075,0.00025648574022994487,1.0176938694131457,0.07617158335757425,18,True
2.422,0.0002608932566118169,0.00025644823151643883,1.0173330307996027,0.07463145413033619,18,True
2.424,0.00026083510218489624,0.00025641072779781376,1.0172550283877795,0.0742984528931217,18,True
2.426,0.00026121529100544264,0.00025637322900330054,1.0188867691879004,0.08125922721579384,18,True
2.428,0.0002623243400301343,0.00025633573506209155,1.0233623492510404,0.10029434706349578,18,True
2.4299999999999997,0.00026425922522625364,0.0002562982459033487,1.031061388246516,0.1328452346298247,18,True
2.432,0.00026696435758431043,0.00025626076145621087,1.0417683771299047,0.17771170291509944,18,True
2.434,0.00027018442542217587,0.00025622328164980225,1.0544881935883377,0.23041721592678918,18,True
2.436,0.0002735776784153485,0.00025618580641323976,1.067887726668412,0.28525595153698186,18,True
2.438,0.0002766943743627435,0.0002561483356756421,1.0802114861800962,0.33508790940094557,18,True
2.44,0.0002792820631578174,0.0002561108693661381,1.0904732932617303,0.3761503375599435,18,True
2.442,0.000280987624057568,0.000256073407413875,1.097293260144837,0.4032271166040419,18,True
2.444,0.00028158924903013815,0.00025603594974802854,1.0998035600362264,0.4131512114835725,18,True
